index,name,x1,x2,y1,y2,classname,newFilename
36,4394.png,6,86,336,481,face_with_mask,64394.png
5583,3963.png,249,118,325,199,face_with_mask,2493963.png
6096,1947.jpg,628,10,762,175,face_with_mask,6281947.jpg
2025,1958.jpg,249,76,636,571,face_other_covering,2491958.jpg
2831,2237.png,227,25,475,425,face_other_covering,2272237.png
3097,2085.jpg,578,98,1006,582,face_with_mask,5782085.jpg
442,1982.png,482,73,579,197,face_other_covering,4821982.png
4204,5118.jpg,285,38,486,295,face_with_mask,2855118.jpg
6581,2689.png,144,148,172,181,face_with_mask,1442689.png
6502,6281.jpg,502,68,573,167,face_no_mask,5026281.jpg
6490,4015.png,148,186,223,263,face_other_covering,1484015.png
5736,5952.png,340,363,428,479,face_no_mask,3405952.png
2727,5989.jpg,131,122,217,238,face_no_mask,1315989.jpg
3073,4709.png,274,51,350,175,face_with_mask,2744709.png
1140,6014.jpg,405,77,618,317,face_no_mask,4056014.jpg
2519,4026.png,279,16,432,141,face_other_covering,2794026.png
1218,3919.png,172,4,587,588,face_with_mask,1723919.png
574,4114.png,336,138,640,530,face_with_mask,3364114.png
6304,1841.jpg,107,96,319,323,face_with_mask,1071841.jpg
1141,6108.png,414,23,580,269,face_no_mask,4146108.png
5295,4514.png,107,6,251,186,face_with_mask,1074514.png
5237,3015.png,268,2,536,377,face_with_mask,2683015.png
1612,2290.png,243,127,300,197,face_with_mask,2432290.png
2155,3568.png,430,5,646,242,face_other_covering,4303568.png
6104,3581.png,91,73,210,198,face_with_mask,913581.png
5474,2745.png,228,130,323,261,face_with_mask,2282745.png
587,3307.png,221,32,316,161,face_with_mask,2213307.png
2214,5185.jpg,516,47,596,200,face_with_mask,5165185.jpg
6331,3433.png,36,60,295,371,face_other_covering,363433.png
1027,2279.png,82,180,357,432,face_with_mask,822279.png
4455,4023.png,575,4,897,410,face_with_mask,5754023.png
6933,6108.jpg,620,147,851,446,face_no_mask,6206108.jpg
255,2766.png,163,5,577,563,face_with_mask,1632766.png
5239,5626.png,204,10,434,331,face_with_mask,2045626.png
6903,2326.png,402,40,708,449,face_with_mask,4022326.png
4690,4103.png,168,6,601,587,face_with_mask,1684103.png
6643,5035.jpg,50,2,258,269,face_other_covering,505035.jpg
4859,4751.png,270,78,566,438,face_with_mask,2704751.png
1603,3899.png,754,67,835,181,face_with_mask,7543899.png
6730,3918.png,240,29,330,157,face_with_mask,2403918.png
4070,4280.png,229,117,347,317,face_with_mask,2294280.png
3147,1914.jpg,447,132,497,189,face_with_mask,4471914.jpg
6651,5010.jpg,195,195,259,269,face_with_mask,1955010.jpg
2943,5467.jpg,170,29,355,291,face_other_covering,1705467.jpg
2344,5571.jpg,471,145,638,380,face_other_covering,4715571.jpg
5531,5500.jpg,713,422,863,582,face_other_covering,7135500.jpg
1100,2734.png,378,100,427,165,face_with_mask,3782734.png
6112,3791.png,157,1,506,414,face_other_covering,1573791.png
3995,3795.png,154,3,661,611,face_with_mask,1543795.png
2177,5073.jpg,697,87,916,376,face_other_covering,6975073.jpg
3696,3978.png,364,179,536,435,face_with_mask,3643978.png
2912,5817.jpg,719,171,896,398,face_other_covering,7195817.jpg
1245,6216.jpg,114,91,176,165,face_no_mask,1146216.jpg
3778,4196.png,220,0,926,710,face_other_covering,2204196.png
2578,6232.jpg,530,425,630,543,face_no_mask,5306232.jpg
7080,3173.png,102,4,476,376,face_with_mask,1023173.png
5830,5011.jpg,501,101,591,227,face_with_mask,5015011.jpg
5572,2678.png,760,295,805,342,face_no_mask,7602678.png
4920,2355.png,4,184,56,261,face_with_mask,42355.png
6830,4143.png,33,2,253,389,face_with_mask_incorrect,334143.png
264,5098.jpeg,41,2,123,92,face_with_mask,415098.jpeg
2890,2698.png,197,10,474,370,face_other_covering,1972698.png
4592,4723.png,466,46,505,92,face_with_mask,4664723.png
1387,3843.png,236,34,622,528,face_other_covering,2363843.png
4826,1830.jpg,263,208,527,542,face_other_covering,2631830.jpg
3850,2122.jpg,499,252,539,291,face_other_covering,4992122.jpg
5818,2061.jpeg,118,25,380,365,face_no_mask,1182061.jpeg
3538,4579.png,59,47,234,300,face_with_mask,594579.png
3021,2765.png,169,77,496,437,face_with_mask,1692765.png
2044,3972.png,438,198,510,296,face_with_mask,4383972.png
1567,4523.png,36,153,379,554,face_with_mask,364523.png
737,6357.jpg,307,19,890,753,face_no_mask,3076357.jpg
3198,5322.jpg,259,50,595,550,face_other_covering,2595322.jpg
4305,6153.jpg,641,9,1199,636,face_no_mask,6416153.jpg
236,5611.jpg,176,124,292,276,face_other_covering,1765611.jpg
2674,6059.jpg,2,204,173,478,face_other_covering,26059.jpg
1692,2822.png,124,52,298,282,face_other_covering,1242822.png
1291,4866.png,600,134,638,173,face_with_mask,6004866.png
2751,4778.png,1,211,33,262,face_with_mask,14778.png
1458,5396.jpg,226,1,824,676,face_other_covering,2265396.jpg
5457,2761.png,43,93,252,397,face_with_mask,432761.png
4798,2883.png,171,7,461,325,face_other_covering,1712883.png
3246,3930.png,38,6,549,558,face_with_mask,383930.png
5318,2424.png,327,5,453,197,face_with_mask,3272424.png
6572,3584.png,952,368,985,412,face_other_covering,9523584.png
5116,4953.png,443,115,535,230,face_with_mask,4434953.png
2842,3185.png,451,109,512,184,face_with_mask,4513185.png
4693,4298.png,106,320,172,419,face_with_mask,1064298.png
469,6364.jpg,2320,613,2526,861,face_no_mask,23206364.jpg
4790,6100.jpg,1199,725,1364,963,face_other_covering,11996100.jpg
3327,4448.png,311,24,414,170,face_with_mask,3114448.png
50,6361.jpg,259,88,407,242,face_no_mask,2596361.jpg
4771,5184.jpg,449,0,547,132,face_with_mask,4495184.jpg
4972,3543.png,143,4,633,500,face_with_mask,1433543.png
7203,3740.png,156,114,217,186,face_with_mask,1563740.png
590,3020.png,580,41,655,127,face_with_mask,5803020.png
6836,2921.png,226,45,571,400,face_other_covering,2262921.png
6191,3722.png,61,6,616,512,face_with_mask,613722.png
6093,1947.jpg,460,180,739,540,face_with_mask,4601947.jpg
2857,3364.png,384,198,479,294,face_with_mask,3843364.png
7229,3305.png,227,1,653,609,face_other_covering,2273305.png
7106,5166.jpg,518,132,621,319,face_with_mask,5185166.jpg
3114,3339.png,156,3,484,505,face_with_mask,1563339.png
3135,1914.jpg,34,37,110,143,face_with_mask,341914.jpg
165,6303.jpg,252,190,368,342,face_other_covering,2526303.jpg
4226,6398.jpg,0,442,232,859,face_with_mask,06398.jpg
5946,3985.png,607,175,661,239,face_with_mask,6073985.png
317,2668.png,444,117,584,300,face_with_mask,4442668.png
5430,1826.jpg,969,172,1375,631,face_with_mask,9691826.jpg
7142,3591.png,66,0,157,107,face_with_mask,663591.png
6212,4935.png,300,76,440,268,face_with_mask,3004935.png
1121,2095.jpg,7,119,120,285,face_other_covering,72095.jpg
360,5155.jpg,918,31,1036,166,face_with_mask,9185155.jpg
3048,2691.png,375,182,422,243,face_with_mask,3752691.png
67,2732.png,244,136,278,184,face_with_mask,2442732.png
518,4214.png,383,20,523,195,face_with_mask,3834214.png
5436,2045.jpg,882,183,1047,386,face_with_mask,8822045.jpg
4290,3900.png,151,64,303,264,face_with_mask,1513900.png
295,3863.png,265,150,389,317,face_with_mask,2653863.png
3777,4106.png,575,143,625,214,face_with_mask,5754106.png
2244,2675.png,0,147,17,192,face_no_mask,02675.png
3040,5432.jpg,238,73,445,350,face_other_covering,2385432.jpg
3521,2419.png,28,260,52,287,face_no_mask,282419.png
2545,4982.png,213,86,363,290,face_with_mask,2134982.png
4652,3787.png,256,40,514,391,face_with_mask,2563787.png
1435,3823.png,465,203,507,250,face_with_mask,4653823.png
2973,3747.png,197,4,519,402,face_with_mask,1973747.png
294,2579.png,215,10,533,472,face_with_mask,2152579.png
200,3877.png,238,161,420,417,face_with_mask,2383877.png
3963,5247.jpg,356,54,544,315,face_no_mask,3565247.jpg
2964,4481.png,393,111,469,216,face_with_mask,3934481.png
6003,5971.jpg,253,46,358,150,face_no_mask,2535971.jpg
4670,2079.jpg,258,193,324,292,face_with_mask,2582079.jpg
3440,4480.png,221,80,415,333,face_with_mask,2214480.png
1542,4505.png,8,9,278,399,face_with_mask,84505.png
2641,1984.jpg,835,93,989,270,face_with_mask,8351984.jpg
4437,6412.png,202,69,449,430,face_other_covering,2026412.png
73,5212.jpg,1657,3208,2015,3625,face_with_mask,16575212.jpg
5342,4943.png,364,237,481,405,face_with_mask,3644943.png
2858,4490.png,122,5,636,608,face_with_mask,1224490.png
6736,3809.png,140,179,264,326,face_with_mask,1403809.png
5188,4119.png,509,93,570,162,face_with_mask,5094119.png
2567,3513.png,735,132,839,246,face_with_mask,7353513.png
5169,5444.jpg,291,78,603,536,face_other_covering,2915444.jpg
7066,4924.png,29,11,283,382,face_with_mask,294924.png
880,2313.png,321,6,491,210,face_no_mask,3212313.png
103,4947.png,0,32,87,172,face_other_covering,04947.png
6721,6282.jpg,127,349,223,457,face_no_mask,1276282.jpg
4409,3149.png,382,4,541,139,face_with_mask,3823149.png
6464,6071.jpg,514,15,745,319,face_no_mask,5146071.jpg
3360,4551.png,45,50,255,304,face_with_mask,454551.png
5710,2686.png,150,26,362,258,face_with_mask,1502686.png
5458,2761.png,258,125,449,409,face_with_mask,2582761.png
3316,4097.png,271,1,650,492,face_other_covering,2714097.png
5161,3549.png,73,152,145,235,face_no_mask,733549.png
3580,3128.png,379,112,524,323,face_with_mask,3793128.png
6174,1844.jpg,286,3,348,92,face_with_mask,2861844.jpg
3862,2287.png,339,125,409,226,face_other_covering,3392287.png
896,4165.png,330,195,540,392,face_with_mask,3304165.png
2336,6150.jpg,249,170,298,231,face_other_covering,2496150.jpg
249,4827.png,292,195,386,263,face_with_mask,2924827.png
5911,5447.jpg,114,7,602,678,face_no_mask,1145447.jpg
3428,3415.png,276,71,316,136,face_with_mask,2763415.png
6087,3925.png,145,4,499,352,face_with_mask,1453925.png
6175,5960.jpg,2,273,84,391,face_no_mask,25960.jpg
2695,6202.jpg,147,73,272,234,face_other_covering,1476202.jpg
1202,5911.jpg,368,65,507,225,face_no_mask,3685911.jpg
3258,1933.jpg,928,479,1377,1003,face_with_mask,9281933.jpg
618,3161.png,128,1,521,551,face_with_mask,1283161.png
1185,4666.png,568,416,654,506,face_other_covering,5684666.png
3470,2909.png,1,1,461,574,face_with_mask,12909.png
3860,2428.png,34,119,322,476,face_with_mask,342428.png
6254,4158.png,333,229,501,420,face_no_mask,3334158.png
1390,3776.png,157,32,535,494,face_with_mask,1573776.png
1158,6000.jpg,517,259,585,352,face_no_mask,5176000.jpg
5575,3070.png,258,108,377,256,face_with_mask,2583070.png
6860,4590.png,80,36,178,149,face_with_mask,804590.png
3458,4387.png,37,54,447,576,face_with_mask,374387.png
632,6013.jpg,199,245,248,324,face_no_mask,1996013.jpg
7100,6035.jpg,540,66,724,274,face_no_mask,5406035.jpg
593,3687.png,147,87,230,201,face_with_mask,1473687.png
6328,3198.png,251,145,520,592,face_other_covering,2513198.png
2558,6073.jpg,241,251,587,620,face_other_covering,2416073.jpg
3677,2594.png,54,9,446,394,face_with_mask,542594.png
6800,3196.png,126,170,203,265,face_with_mask,1263196.png
4332,5017.jpg,227,10,673,650,face_with_mask,2275017.jpg
5976,4402.png,353,28,459,167,face_other_covering,3534402.png
5142,6400.jpg,1598,1,1730,110,face_with_mask,15986400.jpg
1365,3511.png,472,196,529,313,face_with_mask,4723511.png
5835,4896.png,52,63,141,168,face_no_mask,524896.png
1340,5685.jpg,192,5,507,389,face_other_covering,1925685.jpg
5586,2510.png,436,135,559,256,face_with_mask,4362510.png
2075,4632.png,50,7,390,394,face_with_mask,504632.png
1532,5559.jpg,510,27,726,359,face_with_mask,5105559.jpg
1908,3037.png,802,251,870,340,face_with_mask,8023037.png
3385,2243.png,103,2,558,434,face_other_covering,1032243.png
63,4040.png,486,129,561,204,face_with_mask,4864040.png
6080,2926.png,487,144,509,206,face_with_mask,4872926.png
1165,6000.jpg,802,306,857,386,face_no_mask,8026000.jpg
2350,6168.jpg,964,42,1297,510,face_no_mask,9646168.jpg
3250,2174.png,238,33,469,374,face_with_mask,2382174.png
606,4836.png,658,9,1144,660,face_with_mask,6584836.png
3363,2008.jpg,538,256,566,291,face_no_mask,5382008.jpg
794,1838.jpg,682,132,755,220,face_with_mask,6821838.jpg
5701,2493.png,293,33,390,164,face_with_mask,2932493.png
7162,3247.png,519,112,596,211,face_with_mask,5193247.png
3624,6049.jpg,236,196,366,324,face_no_mask,2366049.jpg
6593,6405.png,798,322,1053,639,face_with_mask_incorrect,7986405.png
6961,2054.jpg,985,396,1075,514,face_with_mask,9852054.jpg
6798,3828.png,377,12,556,249,face_with_mask,3773828.png
3800,5980.jpg,102,79,139,133,face_other_covering,1025980.jpg
5047,6051.jpg,202,48,259,139,face_no_mask,2026051.jpg
5965,4168.png,35,3,665,591,face_with_mask,354168.png
2030,5675.jpg,361,46,650,407,face_no_mask,3615675.jpg
5312,2359.png,393,181,520,336,face_with_mask,3932359.png
5579,4722.png,123,19,213,142,face_with_mask,1234722.png
2625,5954.jpg,445,323,536,412,face_no_mask,4455954.jpg
6054,3770.png,508,109,564,175,face_with_mask,5083770.png
4408,3149.png,108,4,212,86,face_with_mask,1083149.png
3482,5214.jpg,647,0,4507,4370,face_other_covering,6475214.jpg
1756,1862.jpg,2548,524,4253,2675,face_other_covering,25481862.jpg
6514,6011.jpg,7,88,52,148,face_no_mask,76011.jpg
6791,5066.jpg,220,0,676,611,face_with_mask,2205066.jpg
6319,6355.jpg,562,98,715,256,face_no_mask,5626355.jpg
2827,2276.png,243,152,480,488,face_with_mask_incorrect,2432276.png
2590,6259.jpeg,653,368,943,726,face_no_mask,6536259.jpeg
3994,1808.jpg,3,650,338,1374,face_no_mask,31808.jpg
2534,6010.jpg,402,123,448,189,face_no_mask,4026010.jpg
113,6310.jpg,658,326,709,389,face_no_mask,6586310.jpg
2919,2809.png,199,198,411,429,face_with_mask,1992809.png
4659,3009.png,570,45,816,316,face_with_mask,5703009.png
2496,5926.jpg,262,39,415,271,face_no_mask,2625926.jpg
1323,2076.jpg,480,144,636,350,face_with_mask,4802076.jpg
1737,4660.png,359,13,413,100,face_with_mask,3594660.png
5673,1903.jpg,753,44,1048,420,face_with_mask,7531903.jpg
4626,6252.jpg,435,153,508,240,face_no_mask,4356252.jpg
229,3225.png,25,19,331,423,face_with_mask,253225.png
7081,5955.jpg,413,158,469,236,face_other_covering,4135955.jpg
1174,6000.jpg,231,354,300,431,face_no_mask,2316000.jpg
1003,4044.png,586,116,731,307,face_with_mask,5864044.png
904,5703.jpg,374,38,980,691,face_other_covering,3745703.jpg
2691,2420.png,301,175,373,235,face_with_mask,3012420.png
5589,2410.png,85,3,311,287,face_with_mask,852410.png
6618,3778.png,275,187,365,286,face_with_mask,2753778.png
5456,4005.png,14,59,342,432,face_with_mask,144005.png
95,4729.png,869,122,1016,292,face_with_mask,8694729.png
7150,3053.png,93,3,390,379,face_with_mask,933053.png
6804,6103.jpg,95,3,201,130,face_no_mask,956103.jpg
4196,4058.png,558,92,745,355,face_other_covering,5584058.png
4710,3607.png,339,49,625,405,face_other_covering,3393607.png
1320,4382.png,191,248,278,357,face_with_mask,1914382.png
6043,3056.png,268,27,373,168,face_with_mask,2683056.png
83,4221.png,298,120,524,499,face_with_mask,2984221.png
4320,2751.png,124,94,235,265,face_with_mask,1242751.png
5144,3637.png,407,3,462,95,face_with_mask_incorrect,4073637.png
2671,5452.jpg,732,90,1269,842,face_with_mask,7325452.jpg
774,5219.jpg,197,42,242,91,face_with_mask,1975219.jpg
7069,4533.png,105,74,367,446,face_with_mask,1054533.png
7224,5993.jpg,129,221,220,304,face_no_mask,1295993.jpg
6611,6067.jpg,242,77,312,161,face_no_mask,2426067.jpg
923,5618.jpg,2645,116,3280,925,face_no_mask,26455618.jpg
7178,2988.png,432,92,506,183,face_with_mask,4322988.png
6288,3989.png,270,130,330,198,face_with_mask,2703989.png
1456,5702.png,261,31,414,252,face_with_mask,2615702.png
2939,4318.png,203,6,500,374,face_with_mask,2034318.png
2505,4664.png,281,184,324,237,face_with_mask,2814664.png
3500,5478.jpg,354,223,712,603,face_other_covering,3545478.jpg
3639,4769.png,333,104,512,339,face_with_mask_incorrect,3334769.png
7127,4768.png,225,52,269,102,face_no_mask,2254768.png
450,2048.jpg,428,291,550,477,face_with_mask,4282048.jpg
4154,3044.png,84,45,416,558,face_with_mask,843044.png
3759,3764.png,3,4,466,492,face_with_mask,33764.png
5753,4174.png,446,127,583,309,face_with_mask,4464174.png
766,2776.png,165,72,478,400,face_with_mask,1652776.png
4376,4568.png,260,57,501,391,face_with_mask_incorrect,2604568.png
5431,3803.png,447,104,526,208,face_with_mask,4473803.png
1393,4456.png,315,231,354,284,face_with_mask,3154456.png
761,2481.png,235,6,354,231,face_other_covering,2352481.png
5559,6394.jpg,144,39,210,125,face_with_mask_incorrect,1446394.jpg
438,2293.png,532,335,627,426,face_with_mask,5322293.png
5300,6341.jpg,76,83,308,389,face_no_mask,766341.jpg
1853,4249.png,698,312,818,435,face_with_mask,6984249.png
4295,6018.jpg,453,196,516,286,face_no_mask,4536018.jpg
7240,3229.png,85,26,362,483,face_other_covering,853229.png
5152,2242.png,264,4,537,361,face_other_covering,2642242.png
441,3124.png,355,100,460,243,face_with_mask,3553124.png
6159,5589.jpg,259,314,632,862,face_other_covering,2595589.jpg
6149,3321.png,315,73,388,153,face_with_mask,3153321.png
291,6181.jpg,648,61,818,304,face_no_mask,6486181.jpg
6320,6355.jpg,860,105,1022,315,face_no_mask,8606355.jpg
1134,3524.png,462,243,508,294,face_with_mask,4623524.png
2489,3205.png,97,146,460,671,face_with_mask,973205.png
257,2473.png,295,4,459,180,face_with_mask,2952473.png
7042,4116.png,67,151,147,264,face_other_covering,674116.png
3502,5892.jpg,1683,200,2210,975,face_no_mask,16835892.jpg
3615,5573.jpg,128,32,190,115,face_no_mask,1285573.jpg
1820,5670.jpg,431,306,629,569,face_no_mask,4315670.jpg
5664,3432.png,135,6,386,270,face_other_covering,1353432.png
5166,3027.png,345,162,606,429,face_other_covering,3453027.png
4915,2355.png,592,90,728,253,face_with_mask,5922355.png
2191,3145.png,314,43,657,486,face_other_covering,3143145.png
6646,4120.png,75,63,359,547,face_other_covering,754120.png
3512,1940.jpg,1541,541,1757,782,face_with_mask,15411940.jpg
1742,5224.jpg,1221,515,2303,1721,face_with_mask,12215224.jpg
2476,6131.jpg,225,2,897,660,face_no_mask,2256131.jpg
6790,2024.jpg,265,123,376,256,face_other_covering,2652024.jpg
4501,4740.png,275,32,381,158,face_with_mask,2754740.png
5033,3777.png,217,124,365,287,face_with_mask,2173777.png
749,6041.jpg,173,18,253,129,face_other_covering,1736041.jpg
1891,2707.png,189,43,535,498,face_with_mask,1892707.png
6204,2285.png,294,9,468,244,face_with_mask,2942285.png
6850,5293.jpg,256,32,386,168,face_other_covering,2565293.jpg
4553,5455.jpg,541,135,1071,784,face_other_covering,5415455.jpg
4957,3905.png,537,11,748,275,face_with_mask,5373905.png
1939,4213.png,518,64,691,284,face_with_mask,5184213.png
2728,4770.png,1,71,81,185,face_with_mask_incorrect,14770.png
1069,3839.png,61,135,334,455,face_with_mask,613839.png
3321,4014.png,134,71,334,343,face_with_mask,1344014.png
2750,4778.png,262,178,297,218,face_with_mask,2624778.png
6715,6282.jpg,603,104,705,197,face_no_mask,6036282.jpg
4523,2826.png,12,111,281,532,face_with_mask,122826.png
595,3687.png,392,73,464,213,face_with_mask_incorrect,3923687.png
6904,6206.jpg,334,35,527,325,face_no_mask,3346206.jpg
5179,3796.png,147,36,367,318,face_with_mask,1473796.png
6203,4091.png,294,75,450,221,face_other_covering,2944091.png
3374,2731.png,111,5,219,173,face_with_mask,1112731.png
3320,4824.png,598,155,691,292,face_with_mask,5984824.png
5676,5084.jpeg,990,377,1425,992,face_with_mask,9905084.jpeg
940,4713.png,497,239,574,326,face_with_mask,4974713.png
4157,4624.png,218,20,420,264,face_with_mask,2184624.png
2107,4243.png,19,2,106,112,face_with_mask,194243.png
2507,3401.png,195,6,681,499,face_with_mask,1953401.png
3192,3550.png,221,61,540,476,face_with_mask,2213550.png
4931,4698.png,739,112,907,278,face_with_mask,7394698.png
2316,3512.png,3,82,66,258,face_with_mask,33512.png
